variable,best_alg,best_ratio,best_size,best_level
Q500,sz,2.7246968469875816,45773337.0,0.0001
Q500,sz,2.7246968469875816,45773337.0,0.0001
Q500,sz,2.7246968469875816,45773337.0,0.0001
Q500,sz,2.7246968469875816,45773337.0,0.0001
Q500,sz,2.7246968469875816,45773337.0,0.0001
Q500,sz,2.7246968469875816,45773337.0,0.0001
Q500,sz,2.7246968469875816,45773337.0,0.0001
Q500,sz,2.7246968469875816,45773337.0,0.0001
Q500,sz,2.7246968469875816,45773337.0,0.0001
Q500,sz,2.7246968469875816,45773337.0,0.0001
Q500,sz,5.438096654984411,22934213.0,0.001
Q500,sz,2.7246968469875816,45773337.0,0.0001
Q500,sz,2.7246968469875816,45773337.0,0.0001
Q500,sz,2.7246968469875816,45773337.0,0.0001
Q500,sz,2.7246968469875816,45773337.0,0.0001
Q500,sz,2.7246968469875816,45773337.0,0.0001
Q500,sz,2.7246968469875816,45773337.0,0.0001
Q500,sz,2.7246968469875816,45773337.0,0.0001
Q500,sz,2.7246968469875816,45773337.0,0.0001
Q500,sz,2.7246968469875816,45773337.0,0.0001
Q500,sz,2.7246968469875816,45773337.0,0.0001
Q500,sz,2.7246968469875816,45773337.0,0.0001
Q500,sz,2.7246968469875816,45773337.0,0.0001
Q500,sz,2.7246968469875816,45773337.0,0.0001
Q500,sz,2.7246968469875816,45773337.0,0.0001
Q500,sz,2.7246968469875816,45773337.0,0.0001
Q500,sz,5.438096654984411,22934213.0,0.001
Q500,sz,2.7246968469875816,45773337.0,0.0001
Q500,sz,5.438096654984411,22934213.0,0.001
Q500,sz,2.7246968469875816,45773337.0,0.0001
Q500,sz,2.7246968469875816,45773337.0,0.0001
Q500,sz,2.7246968469875816,45773337.0,0.0001
Q500,sz,2.7246968469875816,45773337.0,0.0001
Q500,sz,2.7246968469875816,45773337.0,0.0001
Q500,sz,2.7246968469875816,45773337.0,0.0001
Q500,sz,2.7246968469875816,45773337.0,0.0001
Q500,sz,2.7246968469875816,45773337.0,0.0001
Q500,sz,2.7246968469875816,45773337.0,0.0001
Q500,sz,2.7246968469875816,45773337.0,0.0001
Q500,sz,2.7246968469875816,45773337.0,0.0001
Q500,sz,2.7246968469875816,45773337.0,0.0001
Q500,sz,2.7246968469875816,45773337.0,0.0001
Q500,sz,2.7246968469875816,45773337.0,0.0001
Q500,sz,2.7246968469875816,45773337.0,0.0001
Q500,sz,2.7246968469875816,45773337.0,0.0001
Q500,sz,2.7246968469875816,45773337.0,0.0001
Q500,sz,2.7246968469875816,45773337.0,0.0001
Q500,sz,2.7246968469875816,45773337.0,0.0001
Q500,sz,2.7246968469875816,45773337.0,0.0001
Q500,sz,5.438096654984411,22934213.0,0.001
Q500,sz,2.7246968469875816,45773337.0,0.0001
Q500,sz,2.7246968469875816,45773337.0,0.0001
Q500,sz,2.7246968469875816,45773337.0,0.0001
Q500,sz,2.7246968469875816,45773337.0,0.0001
Q500,sz,2.7246968469875816,45773337.0,0.0001
Q500,sz,2.7246968469875816,45773337.0,0.0001
Q500,sz,2.7246968469875816,45773337.0,0.0001
Q500,sz,2.7246968469875816,45773337.0,0.0001
Q500,sz,2.7246968469875816,45773337.0,0.0001
Q500,sz,2.7246968469875816,45773337.0,0.0001
Q500,sz,5.438096654984411,22934213.0,0.001
Q500,sz,2.7246968469875816,45773337.0,0.0001
Q500,sz,2.7246968469875816,45773337.0,0.0001
Q500,sz,2.7246968469875816,45773337.0,0.0001
Q500,sz,2.7246968469875816,45773337.0,0.0001
Q500,sz,5.438096654984411,22934213.0,0.001
Q500,sz,5.438096654984411,22934213.0,0.001
Q500,sz,2.7246968469875816,45773337.0,0.0001
Q500,sz,2.7246968469875816,45773337.0,0.0001
Q500,sz,2.7246968469875816,45773337.0,0.0001
Q500,sz,2.7246968469875816,45773337.0,0.0001
Q500,sz,2.7246968469875816,45773337.0,0.0001
Q500,sz,2.7246968469875816,45773337.0,0.0001
Q500,sz,2.7246968469875816,45773337.0,0.0001
Q500,sz,2.7246968469875816,45773337.0,0.0001
Q500,sz,2.7246968469875816,45773337.0,0.0001
Q500,sz,2.7246968469875816,45773337.0,0.0001
Q500,sz,2.7246968469875816,45773337.0,0.0001
Q500,sz,2.7246968469875816,45773337.0,0.0001
Q500,sz,2.7246968469875816,45773337.0,0.0001
Q500,sz,2.7246968469875816,45773337.0,0.0001
Q500,sz,2.7246968469875816,45773337.0,0.0001
Q500,sz,2.7246968469875816,45773337.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,131352247.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,131352247.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,131352247.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,131352247.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,131352247.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,131352247.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,131352247.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,131352247.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,131352247.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
VBOT,sz,3.0869861143229946,42550320.0,0.0001
U500,sz,4.002085243101462,31627967.0,0.0001
U500,sz,4.002085243101462,31627967.0,0.0001
U500,sz,4.002085243101462,31627967.0,0.0001
U500,sz,4.002085243101462,31627967.0,0.0001
U500,sz,4.002085243101462,31627967.0,0.0001
U500,sz,4.002085243101462,31627967.0,0.0001
U500,sz,4.002085243101462,31627967.0,0.0001
U500,sz,4.002085243101462,31627967.0,0.0001
U500,sz,4.002085243101462,31627967.0,0.0001
U500,sz,4.002085243101462,31627967.0,0.0001
U500,sz,4.002085243101462,31627967.0,0.0001
U500,sz,4.002085243101462,31627967.0,0.0001
U500,sz,4.002085243101462,31627967.0,0.0001
U500,sz,4.002085243101462,31627967.0,0.0001
U500,sz,4.002085243101462,31627967.0,0.0001
U500,sz,4.002085243101462,31627967.0,0.0001
U500,sz,4.002085243101462,31627967.0,0.0001
U500,sz,4.002085243101462,31627967.0,0.0001
U500,sz,4.002085243101462,31627967.0,0.0001
U500,sz,4.002085243101462,31627967.0,0.0001
U500,sz,4.002085243101462,31627967.0,0.0001
U500,sz,4.002085243101462,31627967.0,0.0001
U500,sz,4.002085243101462,31627967.0,0.0001
U500,sz,4.002085243101462,31627967.0,0.0001
U500,sz,4.002085243101462,31627967.0,0.0001
U500,sz,4.002085243101462,31627967.0,0.0001
U500,sz,4.002085243101462,31627967.0,0.0001
U500,sz,4.002085243101462,31627967.0,0.0001
U500,sz,4.002085243101462,31627967.0,0.0001
U500,sz,4.002085243101462,31627967.0,0.0001
U500,sz,4.002085243101462,31627967.0,0.0001
U500,sz,4.002085243101462,31627967.0,0.0001
U500,sz,4.002085243101462,31627967.0,0.0001
U500,sz,4.002085243101462,31627967.0,0.0001
U500,sz,4.002085243101462,31627967.0,0.0001
U500,sz,4.002085243101462,31627967.0,0.0001
U500,sz,4.002085243101462,31627967.0,0.0001
U500,sz,4.002085243101462,31627967.0,0.0001
U500,sz,4.002085243101462,31627967.0,0.0001
U500,sz,4.002085243101462,31627967.0,0.0001
U500,sz,4.002085243101462,31627967.0,0.0001
U500,sz,4.002085243101462,31627967.0,0.0001
U500,sz,4.002085243101462,31627967.0,0.0001
U500,sz,4.002085243101462,31627967.0,0.0001
U500,sz,4.002085243101462,31627967.0,0.0001
U500,sz,4.002085243101462,31627967.0,0.0001
U500,sz,4.002085243101462,31627967.0,0.0001
U500,sz,4.002085243101462,31627967.0,0.0001
U500,sz,4.002085243101462,31627967.0,0.0001
U500,sz,4.002085243101462,31627967.0,0.0001
U500,sz,4.002085243101462,31627967.0,0.0001
U500,sz,4.002085243101462,31627967.0,0.0001
U500,sz,4.002085243101462,31627967.0,0.0001
U500,sz,4.002085243101462,31627967.0,0.0001
U500,sz,4.002085243101462,31627967.0,0.0001
U500,sz,4.002085243101462,31627967.0,0.0001
U500,sz,4.002085243101462,31627967.0,0.0001
U500,sz,4.002085243101462,31627967.0,0.0001
U500,sz,4.002085243101462,31627967.0,0.0001
U500,sz,4.002085243101462,31627967.0,0.0001
U500,sz,4.002085243101462,31627967.0,0.0001
U500,sz,4.002085243101462,31627967.0,0.0001
U500,sz,4.002085243101462,31627967.0,0.0001
U500,sz,4.002085243101462,31627967.0,0.0001
U500,sz,4.002085243101462,31627967.0,0.0001
U500,sz,4.002085243101462,31627967.0,0.0001
